nohup: ignoring input
original problem has 2000 variables (2000 bin, 0 int, 0 impl, 0 cont) and 5000 constraints
        3839.        ,  3782.        ,  3584.        ,  3452.        ,
        3411.        ,  3401.        ]), array([0.00000000e+00, 9.84220000e-02, 4.06911100e+00, 4.08384300e+00,
       4.08657900e+00, 2.04310530e+01, 2.04454560e+01, 1.13551232e+02,
       3.55666889e+02, 3.56032575e+02])]
instance:  21
create a new SCIP model
The initial incumbent of setcovering-181_transformed is successfully added to MIP model
setcovering-181_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 11278.0
Instance: setcovering-181_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3285.0
Solving time:  600.00221


[array([11278., 10202., 10159.,  6601.,  3358.,  3344.,  3343.,  3333.,
        3327.,  3323.,  3320.,  3319.,  3317.,  3285.]), array([0.00000000e+00, 9.96570000e-02, 1.02668000e-01, 6.25800400e+00,
       9.26465390e+01, 1.83001581e+02, 1.87592056e+02, 2.62071015e+02,
       2.84125353e+02, 4.44716792e+02, 4.49289412e+02, 4.49301028e+02,
       4.49432273e+02, 4.95108993e+02])]
instance:  22
create a new SCIP model
The initial incumbent of setcovering-182_transformed is successfully added to MIP model
setcovering-182_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 12559.0
Instance: setcovering-182_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3524.0
Solving time:  600.00134


[array([12559., 11320.,  7013.,  3649.,  3606.,  3604.,  3600.,  3591.,
        3586.,  3579.,  3573.,  3545.,  3528.,  3524.]), array([0.00000000e+00, 1.04767000e-01, 4.81302500e+00, 1.13842848e+02,
       3.15022836e+02, 3.66031085e+02, 3.76152852e+02, 3.76178837e+02,
       3.83002589e+02, 3.84252202e+02, 3.85033190e+02, 4.37227318e+02,
       4.77085192e+02, 5.16874637e+02])]
instance:  23
create a new SCIP model
The initial incumbent of setcovering-183_transformed is successfully added to MIP model
setcovering-183_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 11425.0
Instance: setcovering-183_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3289.0
Solving time:  600.000301


[array([11425.,  8698.,  5562.,  5516.,  5443.,  5416.,  5350.,  5343.,
        5300.,  5282.,  5235.,  5231.,  5180.,  5048.,  4956.,  4854.,
        4850.,  4849.,  4773.,  4762.,  4716.,  4316.,  4289.,  4251.,
        4151.,  3924.,  3908.,  3847.,  3782.,  3707.,  3647.,  3622.,
        3601.,  3554.,  3497.,  3373.,  3312.,  3297.,  3292.,  3289.]), array([0.00000000e+00, 1.07080000e-01, 1.10006000e-01, 1.30357570e+01,
       1.30709010e+01, 1.30895510e+01, 1.31094650e+01, 1.31239260e+01,
       1.31317270e+01, 1.31594740e+01, 1.31648760e+01, 1.32486050e+01,
       1.33490570e+01, 1.33826490e+01, 1.36227880e+01, 1.36542480e+01,
       1.37208660e+01, 1.37310000e+01, 1.37731590e+01, 1.37843400e+01,
       1.37951950e+01, 1.38143900e+01, 1.38196600e+01, 1.39805280e+01,
       1.39880840e+01, 1.40233450e+01, 1.40286590e+01, 1.40463260e+01,
       1.41339030e+01, 1.41420030e+01, 1.41478630e+01, 1.41567360e+01,
       1.41607910e+01, 1.41663610e+01, 1.41715900e+01, 6.76797390e+01,
       1.66036665e+02, 2.47156127e+02, 2.88052778e+02, 2.88075289e+02])]
instance:  24
create a new SCIP model
The initial incumbent of setcovering-184_transformed is successfully added to MIP model
setcovering-184_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 10616.0
Instance: setcovering-184_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3230.0
Solving time:  600.000473


[array([10616.,  5457.,  4569.,  3230.]), array([ 0.      ,  0.107943,  0.110588, 70.443837])]
instance:  25
create a new SCIP model
The initial incumbent of setcovering-185_transformed is successfully added to MIP model
setcovering-185_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 11568.0
Instance: setcovering-185_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3413.0
Solving time:  600.000895


[array([11568.,  5673.,  4984.,  4972.,  4954.,  4913.,  4905.,  4869.,
        4787.,  4772.,  4693.,  4615.,  4606.,  4578.,  4530.,  4516.,
        4465.,  4454.,  4338.,  4117.,  3931.,  3885.,  3878.,  3857.,
        3592.,  3483.,  3424.,  3418.,  3413.]), array([0.00000000e+00, 1.01052000e-01, 1.03593000e-01, 1.56122000e+01,
       1.56494390e+01, 1.57912760e+01, 1.58002410e+01, 1.58477370e+01,
       1.58974820e+01, 1.59131110e+01, 1.59850840e+01, 1.60888970e+01,
       1.61002250e+01, 1.61564540e+01, 1.61766300e+01, 1.61911490e+01,
       1.62230650e+01, 1.62540690e+01, 1.62698810e+01, 1.63236050e+01,
       1.63618030e+01, 1.63691090e+01, 1.63971760e+01, 1.64081510e+01,
       1.64343510e+01, 1.14371795e+02, 3.72059909e+02, 4.56637035e+02,
       5.23263574e+02])]
instance:  26
create a new SCIP model
The initial incumbent of setcovering-186_transformed is successfully added to MIP model
setcovering-186_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 12719.0
Instance: setcovering-186_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3505.0
Solving time:  600.000412


[array([12719.,  6865.,  5109.,  5047.,  5032.,  4984.,  4940.,  4880.,
        4816.,  4740.,  4549.,  4510.,  4496.,  4273.,  4252.,  4206.,
        4156.,  4127.,  4065.,  3948.,  3835.,  3815.,  3783.,  3699.,
        3573.,  3538.,  3523.,  3509.,  3505.]), array([0.00000000e+00, 1.02915000e-01, 1.05498000e-01, 1.81137270e+01,
       1.81808540e+01, 1.82163990e+01, 1.82250150e+01, 1.82394920e+01,
       1.82469240e+01, 1.82962440e+01, 1.83415080e+01, 1.84558770e+01,
       1.86081440e+01, 1.86150110e+01, 1.86187180e+01, 1.86303420e+01,
       1.86364000e+01, 1.87121730e+01, 1.87170270e+01, 1.87392420e+01,
       1.87771510e+01, 1.87840320e+01, 1.87902930e+01, 1.87965990e+01,
       7.74504160e+01, 3.15078453e+02, 3.15085153e+02, 3.92192268e+02,
       4.33598654e+02])]
instance:  27
create a new SCIP model
The initial incumbent of setcovering-187_transformed is successfully added to MIP model
setcovering-187_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 11792.0
Instance: setcovering-187_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3425.0
Solving time:  600.000944


[array([11792.,  7945.,  5040.,  3432.,  3425.]), array([0.00000000e+00, 1.02227000e-01, 1.04910000e-01, 1.47812104e+02,
       4.12634414e+02])]
instance:  28
create a new SCIP model
The initial incumbent of setcovering-188_transformed is successfully added to MIP model
setcovering-188_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 12008.0
Instance: setcovering-188_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3318.0
Solving time:  600.000402


[array([12008., 11788., 11730.,  6683.,  6668.,  6656.,  6643.,  6632.,
        6591.,  6550.,  6540.,  6525.,  6487.,  6452.,  6428.,  6420.,
        6288.,  6281.,  6271.,  6217.,  6194.,  6171.,  6128.,  6080.,
        6051.,  6000.,  5959.,  5929.,  5856.,  5847.,  5826.,  5817.,
        5764.,  5732.,  5660.,  5599.,  5534.,  5464.,  5442.,  5435.,
        5393.,  5265.,  5249.,  5224.,  5167.,  5136.,  5096.,  5071.,
        5057.,  5032.,  5018.,  5004.,  4991.,  4904.,  4732.,  4708.,
        4577.,  4537.,  4438.,  4101.,  4078.,  4025.,  3979.,  3889.,
        3834.,  3737.,  3736.,  3584.,  3534.,  3531.,  3451.,  3449.,
        3440.,  3435.,  3431.,  3430.,  3421.,  3415.,  3406.,  3405.,
        3396.,  3355.,  3351.,  3321.,  3318.]), array([0.00000000e+00, 1.01294000e-01, 1.04292000e-01, 6.11566600e+00,
       1.74385300e+01, 1.74816010e+01, 1.75025230e+01, 1.75163540e+01,
       1.76653620e+01, 1.76719550e+01, 1.77536390e+01, 1.78992690e+01,
       1.79483940e+01, 1.79565190e+01, 1.79976430e+01, 1.80387690e+01,
       1.80781680e+01, 1.80897800e+01, 1.81711580e+01, 1.81764830e+01,
       1.82068790e+01, 1.82248540e+01, 1.83721210e+01, 1.83805970e+01,
       1.84243210e+01, 1.84311230e+01, 1.85042120e+01, 1.88515650e+01,
       1.88721470e+01, 1.89095190e+01, 1.89639140e+01, 1.89810120e+01,
       1.90526590e+01, 1.90663720e+01, 1.91339740e+01, 1.91956090e+01,
       1.93558750e+01, 1.93631550e+01, 1.93694990e+01, 1.94025630e+01,
       1.94126450e+01, 1.94173000e+01, 1.94550360e+01, 1.94646490e+01,
       1.94777270e+01, 1.95097330e+01, 1.95285760e+01, 1.95361260e+01,
       1.95506700e+01, 1.95551620e+01, 1.95687810e+01, 1.96000640e+01,
       1.96062080e+01, 1.96214650e+01, 1.96451080e+01, 1.96566690e+01,
       1.97936480e+01, 1.98358530e+01, 1.98792240e+01, 2.00240860e+01,
       2.02171380e+01, 2.02472080e+01, 2.02590430e+01, 2.02647370e+01,
       2.02695240e+01, 2.02778850e+01, 2.02851490e+01, 2.03073060e+01,
       1.11933722e+02, 2.86725944e+02, 2.86741272e+02, 3.49817869e+02,
       3.49820307e+02, 3.65598406e+02, 3.80057727e+02, 3.99035542e+02,
       3.99038044e+02, 4.18802074e+02, 4.18804487e+02, 4.68521942e+02,
       4.68524348e+02, 5.21392329e+02, 5.21608168e+02, 5.97953121e+02,
       5.98106799e+02])]
instance:  29
create a new SCIP model
The initial incumbent of setcovering-189_transformed is successfully added to MIP model
setcovering-189_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 12175.0
Instance: setcovering-189_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3449.0
Solving time:  600.000604


[array([12175.,  6413.,  4804.,  3492.,  3477.,  3473.,  3456.,  3449.]), array([0.00000000e+00, 9.59740000e-02, 9.83800000e-02, 8.65051890e+01,
       1.53121970e+02, 1.53124208e+02, 3.34206272e+02, 3.35080956e+02])]
instance:  30
create a new SCIP model
The initial incumbent of setcovering-190_transformed is successfully added to MIP model
setcovering-190_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 9696.0
Instance: setcovering-190_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3023.0
Solving time:  600.001452


[array([9696., 3185., 3117., 3101., 3065., 3035., 3023.]), array([0.00000000e+00, 1.06498000e-01, 1.15304244e+02, 1.76247874e+02,
       2.17272226e+02, 3.04418039e+02, 3.53628250e+02])]
instance:  31
create a new SCIP model
The initial incumbent of setcovering-191_transformed is successfully added to MIP model
setcovering-191_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 12517.0
Instance: setcovering-191_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3558.0
Solving time:  600.000941


[array([12517., 11159.,  7374.,  3620.,  3610.,  3580.,  3558.]), array([0.00000000e+00, 1.30547000e-01, 7.10365500e+00, 1.06231154e+02,
       1.86989818e+02, 2.52550376e+02, 3.52519095e+02])]
instance:  32
create a new SCIP model
The initial incumbent of setcovering-192_transformed is successfully added to MIP model
setcovering-192_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 13109.0
Instance: setcovering-192_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3648.0
Solving time:  600.001005


[array([13109., 10422., 10030.,  7275.,  7265.,  7206.,  7108.,  7098.,
        7068.,  7061.,  7032.,  6939.,  6897.,  6893.,  6871.,  6843.,
        6835.,  6786.,  6728.,  6665.,  6650.,  6645.,  6640.,  6634.,
        6619.,  6612.,  6494.,  6447.,  6438.,  6296.,  6262.,  6219.,
        6141.,  6050.,  5924.,  5736.,  5677.,  5641.,  5626.,  5524.,
        5503.,  5471.,  5415.,  5392.,  5294.,  5279.,  5193.,  5144.,
        5122.,  5085.,  5021.,  4963.,  4948.,  4832.,  4793.,  4590.,
        4537.,  4330.,  4284.,  4258.,  4196.,  3991.,  3876.,  3818.,
        3702.,  3699.,  3677.,  3656.,  3653.,  3648.]), array([0.00000000e+00, 1.16340000e-01, 1.20214000e-01, 8.91375400e+00,
       2.12883070e+01, 2.15387550e+01, 2.16300290e+01, 2.16406430e+01,
       2.17679390e+01, 2.17776650e+01, 2.20312030e+01, 2.20418070e+01,
       2.20607770e+01, 2.21591950e+01, 2.21675970e+01, 2.21737260e+01,
       2.22627260e+01, 2.22692750e+01, 2.22992330e+01, 2.24905600e+01,
       2.25258460e+01, 2.25472800e+01, 2.26445010e+01, 2.26939650e+01,
       2.27510490e+01, 2.27619460e+01, 2.29114560e+01, 2.29220730e+01,
       2.29282360e+01, 2.29376720e+01, 2.29433510e+01, 2.30825540e+01,
       2.30910170e+01, 2.32903020e+01, 2.33358070e+01, 2.37836010e+01,
       2.38632590e+01, 2.39203590e+01, 2.41235710e+01, 2.42162750e+01,
       2.43785150e+01, 2.44354090e+01, 2.44436680e+01, 2.45985960e+01,
       2.46525900e+01, 2.46609210e+01, 2.46836290e+01, 2.46918420e+01,
       2.47825430e+01, 2.48781660e+01, 2.48938210e+01, 2.49521690e+01,
       2.50009950e+01, 2.50209150e+01, 2.51234330e+01, 2.51679390e+01,
       2.52777510e+01, 2.53418090e+01, 2.53593450e+01, 2.53770340e+01,
       2.55069910e+01, 2.55374290e+01, 2.55452920e+01, 2.55524710e+01,
       1.78026644e+02, 3.16307236e+02, 4.51213093e+02, 5.35328283e+02,
       5.63972408e+02, 5.64170371e+02])]
instance:  33
create a new SCIP model
The initial incumbent of setcovering-193_transformed is successfully added to MIP model
setcovering-193_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 12704.0
Instance: setcovering-193_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3523.0000000000005
Solving time:  600.001272


[array([12704., 11188., 11044., 11043., 11042.,  4286.,  4207.,  3622.,
        3584.,  3568.,  3548.,  3546.,  3544.,  3542.,  3538.,  3536.,
        3531.,  3529.,  3525.,  3523.]), array([0.00000000e+00, 1.11464000e-01, 1.15995000e-01, 5.56746800e+00,
       5.58209600e+00, 5.58470700e+00, 2.04875620e+01, 2.05013310e+01,
       1.56128187e+02, 4.39424275e+02, 5.56405140e+02, 5.56407679e+02,
       5.57438112e+02, 5.57440789e+02, 5.57930904e+02, 5.57933579e+02,
       5.70711414e+02, 5.70714268e+02, 5.70750467e+02, 5.70753670e+02])]
instance:  34
create a new SCIP model
The initial incumbent of setcovering-194_transformed is successfully added to MIP model
setcovering-194_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 11406.0
Instance: setcovering-194_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3385.000000000005
Solving time:  600.000428


[array([11406., 10895.,  6840.,  6801.,  6741.,  6695.,  6657.,  6654.,
        6603.,  6575.,  6549.,  6530.,  6507.,  6486.,  6382.,  6362.,
        6333.,  6314.,  6241.,  6220.,  6185.,  6183.,  6055.,  6043.,
        6029.,  5972.,  5957.,  5852.,  5808.,  5752.,  5688.,  5649.,
        5585.,  5526.,  5411.,  5407.,  5403.,  5359.,  5330.,  5321.,
        5070.,  5000.,  4938.,  4619.,  4616.,  4561.,  4539.,  4525.,
        4496.,  4405.,  4318.,  4218.,  4183.,  4006.,  3772.,  3764.,
        3630.,  3468.,  3415.,  3404.,  3400.,  3397.,  3389.,  3388.,
        3387.,  3385.]), array([0.00000000e+00, 1.09007000e-01, 5.30392700e+00, 1.46715670e+01,
       1.55605720e+01, 1.55722690e+01, 1.55792270e+01, 1.57589270e+01,
       1.57649740e+01, 1.57736640e+01, 1.58222640e+01, 1.58339580e+01,
       1.60097820e+01, 1.60219210e+01, 1.60575150e+01, 1.60628110e+01,
       1.61040430e+01, 1.61248040e+01, 1.61710240e+01, 1.61768720e+01,
       1.62169030e+01, 1.62571540e+01, 1.63021840e+01, 1.63104240e+01,
       1.63169660e+01, 1.63827920e+01, 1.63958790e+01, 1.65407350e+01,
       1.65872290e+01, 1.65952140e+01, 1.66528920e+01, 1.66627070e+01,
       1.66878390e+01, 1.67597930e+01, 1.67672210e+01, 1.68900380e+01,
       1.69124710e+01, 1.69197280e+01, 1.69304770e+01, 1.69365450e+01,
       1.70024690e+01, 1.72920190e+01, 1.73023030e+01, 1.73241130e+01,
       1.75977820e+01, 1.76108790e+01, 1.77417750e+01, 1.77731420e+01,
       1.77773400e+01, 1.78120530e+01, 1.79048710e+01, 1.79114600e+01,
       1.79375480e+01, 1.79480100e+01, 1.80063480e+01, 1.80185470e+01,
       1.80239300e+01, 8.61066590e+01, 3.64410062e+02, 3.80271310e+02,
       3.87342574e+02, 3.87651117e+02, 4.23586246e+02, 5.49140638e+02,
       5.78034232e+02, 5.78046852e+02])]
instance:  35
create a new SCIP model
The initial incumbent of setcovering-195_transformed is successfully added to MIP model
setcovering-195_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 12190.0
Instance: setcovering-195_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3430.0
Solving time:  600.02425


[array([12190., 10975., 10974., 10973.,  4046.,  3996.,  3649.,  3615.,
        3475.,  3430.]), array([0.00000000e+00, 1.07491000e-01, 5.04617400e+00, 5.06107500e+00,
       5.06380500e+00, 2.09422700e+01, 2.09535740e+01, 2.09581040e+01,
       1.27618327e+02, 3.43672030e+02])]
instance:  36
create a new SCIP model
The initial incumbent of setcovering-196_transformed is successfully added to MIP model
setcovering-196_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 11959.0
Instance: setcovering-196_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3414.0
Solving time:  600.000244


[array([11959., 11396., 11259., 11258., 11257.,  3958.,  3569.,  3468.,
        3420.,  3414.]), array([0.00000000e+00, 1.19655000e-01, 1.24312000e-01, 5.79006500e+00,
       5.80599100e+00, 5.80890100e+00, 1.52754505e+02, 3.91752698e+02,
       4.29220876e+02, 5.29519710e+02])]
instance:  37
create a new SCIP model
The initial incumbent of setcovering-197_transformed is successfully added to MIP model
setcovering-197_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 11787.0
Instance: setcovering-197_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3504.0
Solving time:  600.000322


[array([11787.,  9112.,  5042.,  5035.,  5022.,  4952.,  4900.,  4877.,
        4874.,  4862.,  4777.,  4730.,  4695.,  4649.,  4444.,  4421.,
        4419.,  4205.,  4148.,  4111.,  3773.,  3551.,  3527.,  3504.]), array([0.00000000e+00, 1.24806000e-01, 1.29434000e-01, 1.65833200e+01,
       1.66027070e+01, 1.66088020e+01, 1.67002580e+01, 1.67056240e+01,
       1.68283190e+01, 1.68390120e+01, 1.69005080e+01, 1.69103080e+01,
       1.69246190e+01, 1.69349960e+01, 1.70300680e+01, 1.70354660e+01,
       1.70820840e+01, 1.71150260e+01, 1.71249980e+01, 1.71366250e+01,
       1.71514500e+01, 8.91479400e+01, 2.19207101e+02, 3.02678137e+02])]
instance:  38
create a new SCIP model
The initial incumbent of setcovering-198_transformed is successfully added to MIP model
setcovering-198_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 11419.0
Instance: setcovering-198_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3388.0
Solving time:  600.000357


[array([11419., 10545.,  6920.,  3475.,  3455.,  3437.,  3434.,  3416.,
        3396.,  3392.,  3388.]), array([0.00000000e+00, 1.12405000e-01, 5.86296600e+00, 8.76146730e+01,
       1.61538543e+02, 2.16741550e+02, 2.27557916e+02, 2.27638499e+02,
       2.74090493e+02, 2.74097200e+02, 5.69514310e+02])]
instance:  39
create a new SCIP model
The initial incumbent of setcovering-199_transformed is successfully added to MIP model
setcovering-199_transformed
N of variables: 2000
N of binary vars: 2000
N of constraints: 5000
Initial obj of MIP: 11831.0
Instance: setcovering-199_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  3369.0
Solving time:  600.000491


[array([11831., 10637.,  6983.,  6972.,  6822.,  6739.,  6693.,  6678.,
        6663.,  6602.,  6568.,  6540.,  6468.,  6454.,  6412.,  6400.,
        6367.,  6337.,  6234.,  6182.,  6136.,  6101.,  6071.,  6037.,
        6003.,  5893.,  5831.,  5822.,  5795.,  5782.,  5652.,  5640.,
        5525.,  5498.,  5330.,  5243.,  5188.,  5156.,  5151.,  5134.,
        5099.,  5069.,  5020.,  5011.,  4997.,  4975.,  4964.,  4921.,
        4770.,  4671.,  4638.,  4618.,  4570.,  4529.,  4051.,  3986.,
        3878.,  3647.,  3473.,  3372.,  3369.]), array([0.00000000e+00, 1.11808000e-01, 4.87652700e+00, 1.49928940e+01,
       1.50110250e+01, 1.55765750e+01, 1.58318670e+01, 1.58903480e+01,
       1.59055450e+01, 1.59111590e+01, 1.60353220e+01, 1.60760270e+01,
       1.61388850e+01, 1.61508600e+01, 1.61960340e+01, 1.62408770e+01,
       1.62553300e+01, 1.62796930e+01, 1.63375950e+01, 1.64454520e+01,
       1.64657670e+01, 1.64747320e+01, 1.66140760e+01, 1.66209840e+01,
       1.67655940e+01, 1.67804010e+01, 1.68290770e+01, 1.68580720e+01,
       1.69829200e+01, 1.70205980e+01, 1.70295090e+01, 1.70964320e+01,
       1.71070960e+01, 1.71644010e+01, 1.71709330e+01, 1.71780570e+01,
       1.71838960e+01, 1.74950910e+01, 1.75384790e+01, 1.75462800e+01,
       1.76845330e+01, 1.76925290e+01, 1.76983110e+01, 1.77829960e+01,
       1.78810620e+01, 1.78931730e+01, 1.80054070e+01, 1.80498880e+01,
       1.81087040e+01, 1.81199680e+01, 1.82719420e+01, 1.82965930e+01,
       1.83034470e+01, 1.85478510e+01, 1.85691560e+01, 1.85875400e+01,
       1.86059070e+01, 1.86690210e+01, 1.24732280e+02, 3.21145225e+02,
       3.21161973e+02])]
setcovering-large
rootsol
seed: 0
cpu
instance:  0
create a new SCIP model
The initial incumbent of setcovering-160_transformed is successfully added to MIP model
setcovering-160_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 7936.0
Instance: setcovering-160_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2148.0
Solving time:  600.088808


[array([7936., 2265., 2221., 2148.]), array([0.00000000e+00, 4.27561000e-01, 5.99357010e+01, 5.86532799e+02])]
instance:  1
create a new SCIP model
The initial incumbent of setcovering-161_transformed is successfully added to MIP model
setcovering-161_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 8496.0
Instance: setcovering-161_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2260.0
Solving time:  600.094075


[array([8496., 2333., 2260.]), array([0.00000000e+00, 5.03140000e-01, 5.79693968e+02])]
instance:  2
create a new SCIP model
The initial incumbent of setcovering-162_transformed is successfully added to MIP model
setcovering-162_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 9167.0
Instance: setcovering-162_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2364.0
Solving time:  600.096039


[array([9167., 2472., 2400., 2364.]), array([0.00000000e+00, 4.18411000e-01, 4.81452370e+02, 5.63865615e+02])]
instance:  3
create a new SCIP model
The initial incumbent of setcovering-163_transformed is successfully added to MIP model
setcovering-163_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 7307.0
Instance: setcovering-163_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2061.0
Solving time:  600.095768


[array([7307., 2156., 2072., 2061.]), array([0.00000000e+00, 4.26967000e-01, 5.32947677e+02, 5.48384091e+02])]
instance:  4
create a new SCIP model
The initial incumbent of setcovering-164_transformed is successfully added to MIP model
setcovering-164_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 9417.0
Instance: setcovering-164_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2379.0
Solving time:  600.045471


[array([9417., 2492., 2379.]), array([0.00000000e+00, 4.47693000e-01, 6.00012075e+02])]
instance:  5
create a new SCIP model
The initial incumbent of setcovering-165_transformed is successfully added to MIP model
setcovering-165_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 9171.0
Instance: setcovering-165_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2360.0
Solving time:  600.047076


[array([9171., 2431., 2360.]), array([0.00000000e+00, 5.49198000e-01, 6.00013349e+02])]
instance:  6
create a new SCIP model
The initial incumbent of setcovering-166_transformed is successfully added to MIP model
setcovering-166_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 8760.0
Instance: setcovering-166_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2222.0
Solving time:  600.001854


[array([8760., 2334., 2267., 2222.]), array([  0.      ,   0.435811,  65.07729 , 429.43065 ])]
instance:  7
create a new SCIP model
The initial incumbent of setcovering-167_transformed is successfully added to MIP model
setcovering-167_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 9128.0
Instance: setcovering-167_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2317.0
Solving time:  600.040898


[array([9128., 2373., 2317.]), array([0.00000000e+00, 4.84548000e-01, 6.00012259e+02])]
instance:  8
create a new SCIP model
The initial incumbent of setcovering-168_transformed is successfully added to MIP model
setcovering-168_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 8603.0
Instance: setcovering-168_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2326.0
Solving time:  600.03825


[array([8603., 2416., 2326.]), array([0.00000000e+00, 4.20098000e-01, 6.00011853e+02])]
instance:  9
create a new SCIP model
The initial incumbent of setcovering-169_transformed is successfully added to MIP model
setcovering-169_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 7783.0
Instance: setcovering-169_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2137.0
Solving time:  600.039998


[array([7783., 2232., 2137.]), array([0.00000000e+00, 4.01060000e-01, 6.00011466e+02])]
instance:  10
create a new SCIP model
The initial incumbent of setcovering-170_transformed is successfully added to MIP model
setcovering-170_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 8158.0
Instance: setcovering-170_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2165.0
Solving time:  600.038034


[array([8158., 2245., 2188., 2165.]), array([0.00000000e+00, 4.04104000e-01, 6.17252690e+01, 6.00010403e+02])]
instance:  11
create a new SCIP model
The initial incumbent of setcovering-171_transformed is successfully added to MIP model
setcovering-171_transformed
N of variables: 4000
N of binary vars: 4000
N of constraints: 10000
Initial obj of MIP: 9640.0
Instance: setcovering-171_transformed
Status of SCIP_baseline:  timelimit
Best obj of SCIP_baseline:  2438.0
Solving time:  600.04139


